peraturan1,peraturan2,sumber1,sumber2,similaritas
"Pembiayaan Anggaran Tahun Anggaran 2015 sebagaimana
dimaksud pada ayat (1) diperoleh dari sumber:
a. Pembiayaan Dalam Negeri sebesar
Rp269.709.700.514.000,00 (dua ratus enam puluh
sembilan triliun tujuh ratus sembilan miliar tujuh
ratus juta lima ratus empat belas ribu rupiah); dan
b. Pembiayaan Luar Negeri Neto sebesar negatif
Rp23.815.010.452.000,00 (dua puluh tiga triliun
delapan ratus lima belas miliar sepuluh juta empat
ratus lima puluh dua ribu rupiah).","Pembiayaan Anggaran Tahun Anggaran 2015 sebagaimana
dimaksud pada ayat (1) diperoleh dari sumber:
a. Pembiayaan luar Negeri sebesar
Rp269.709.700.514.000,00 (dua ratus enam puluh
sembilan triliun tujuh ratus sembilan miliar tujuh
ratus juta lima ratus empat belas ribu rupiah); dan
b. Pembiayaan dalam Negeri Neto sebesar negatif
Rp23.815.010.452.000,00 (dua puluh tiga triliun
delapan ratus lima belas miliar sepuluh juta empat
ratus lima puluh dua ribu rupiah).",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Pembiayaan Luar Negeri Neto sebagaimana dimaksud pada
ayat (2) huruf b mencakup pembiayaan utang luar negeri,
namun tidak termasuk penerbitan SBN di pasar
internasional.","Pembiayaan Luar Negeri Neto mencakup pembiayaan utang luar negeri,
namun tidak termasuk penerbitan SBN di pasar
internasional.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Pembiayaan Luar Negeri Neto sebagaimana dimaksud pada
ayat (2) huruf b mencakup pembiayaan utang luar negeri,
namun tidak termasuk penerbitan SBN di pasar
internasional.","Hasil analisis sebagaimana dimaksud pada ayat (2),
dilaporkan kepada Menteri Koordinator untuk
mendapatkan persetujuan.",uu-27-2014-2.pdf,permen-2-2021-5.pdf,netral
"Pembiayaan Luar Negeri Neto sebagaimana dimaksud pada
ayat (2) huruf b mencakup pembiayaan utang luar negeri,
namun tidak termasuk penerbitan SBN di pasar
internasional.","Pembiayaan Luar Negeri Neto sebagaimana dimaksud pada
ayat (2) huruf b mencakup pembiayaan utang luar negeri, termasuk penerbitan SBN di pasar
internasional.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Rincian Pembiayaan Anggaran Tahun Anggaran 2015
sebagaimana dimaksud pada ayat (2), tercantum dalam
Lampiran Undang-Undang ini dan diatur lebih lanjut
dengan Peraturan Presiden yang ditetapkan paling lambat
tanggal 30 November 2014.","Rincian Pembiayaan Anggaran Tahun Anggaran 2015
tercantum dalam
Lampiran Undang-Undang ini dan diatur lebih lanjut
dengan Peraturan Presiden yang ditetapkan paling lambat
tanggal 30 November 2014.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Rincian Pembiayaan Anggaran Tahun Anggaran 2015
sebagaimana dimaksud pada ayat (2), tercantum dalam
Lampiran Undang-Undang ini dan diatur lebih lanjut
dengan Peraturan Presiden yang ditetapkan paling lambat
tanggal 30 November 2014.","Persetujuan sebagaimana dimaksud dalam ayat (3) diterbitkan selambat-lambatnya 10
(sepuluh) hari kerja sejak permohonan yang telah lengkap dan benar diterima.",uu-27-2014-2.pdf,permen-38-1999-5.pdf,netral
"Rincian Pembiayaan Anggaran Tahun Anggaran 2015
sebagaimana dimaksud pada ayat (2), tercantum dalam
Lampiran Undang-Undang ini dan diatur lebih lanjut
dengan Peraturan Presiden yang ditetapkan paling lambat
tanggal 30 November 2014.","Rincian Pembiayaan Anggaran Tahun Anggaran 2015
sebagaimana dimaksud pada ayat (2), tidak tercantum dalam
Lampiran Undang-Undang ini dan diatur lebih lanjut
dengan Peraturan Presiden yang ditetapkan paling lambat
tanggal 30 November 2014.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Dalam hal anggaran diperkirakan defisit melampaui
target yang ditetapkan dalam APBN, Pemerintah dapat
menggunakan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan.","Dalam hal anggaran defisit melampaui
target yang ditetapkan dalam APBN, Pemerintah dapat
menggunakan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Dalam hal anggaran diperkirakan defisit melampaui
target yang ditetapkan dalam APBN, Pemerintah dapat
menggunakan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan.","Permohonan perluasan PMA yang SP PMA-nya diterbitkan oleh Perwakilan RI diajukan
kepada Meninves/Kepala BKPM atau Ketua BKPMD, dan untuk perizinan pelaksanaan
yang diperlukan atas persetujuan perluasan tersebut diajukan kepada instansi dimana
Surat Persetujuan Perluasan diterbitkan.",uu-27-2014-2.pdf,permen-38-1999-5.pdf,netral
"Dalam hal anggaran diperkirakan defisit melampaui
target yang ditetapkan dalam APBN, Pemerintah dapat
menggunakan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan.","Dalam hal anggaran diperkirakan defisit melampaui
target yang ditetapkan dalam APBN, Pemerintah dapat
menggunakan dana SAL,
dan/atau penerbitan SBN sebagai tambahan pembiayaan.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Kewajiban yang timbul dari penggunaan dana SAL,
penarikan pinjaman siaga dan/atau penerbitan SBN
sebagai tambahan pembiayaan sebagaimana dimaksud
pada ayat (1) dibebankan pada anggaran negara.","Kewajiban yang timbul dari penggunaan dana SAL,
penarikan pinjaman siaga dan/atau penerbitan SBN
sebagai tambahan pembiayaan dibebankan pada anggaran negara.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Kewajiban yang timbul dari penggunaan dana SAL,
penarikan pinjaman siaga dan/atau penerbitan SBN
sebagai tambahan pembiayaan sebagaimana dimaksud
pada ayat (1) dibebankan pada anggaran negara.","Penyertaan modal dalam perusahaan sebagaimana dimaksud pada Pasal 1 berbentuk
pemilikan saham.",uu-27-2014-2.pdf,permen-12-1999-5.pdf,netral
"Kewajiban yang timbul dari penggunaan dana SAL,
penarikan pinjaman siaga dan/atau penerbitan SBN
sebagai tambahan pembiayaan sebagaimana dimaksud
pada ayat (1) dibebankan pada anggaran negara.","Kewajiban yang timbul dari penggunaan dana SAL,
penarikan pinjaman siaga dan/atau penerbitan SBN
sebagai tambahan pembiayaan sebagaimana dimaksud
pada ayat (1) dibebankan pada anggaran daerah.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Penggunaan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan
sebagaimana dimaksud pada ayat (1) dilaporkan
Pemerintah dalam Laporan Keuangan Pemerintah Pusat
(LKPP) tahun 2015.","Penggunaan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan
dilaporkan
Pemerintah dalam Laporan Keuangan Pemerintah Pusat
(LKPP) tahun 2015.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Penggunaan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan
sebagaimana dimaksud pada ayat (1) dilaporkan
Pemerintah dalam Laporan Keuangan Pemerintah Pusat
(LKPP) tahun 2015.","Dalam hal permohonan penanaman modal baru yang berlokasi di 2 (dua) propinsi atau
lebih, diajukan kepada Meninves/Kepala BKPM.",uu-27-2014-2.pdf,permen-38-1999-5.pdf,netral
"Penggunaan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan
sebagaimana dimaksud pada ayat (1) dilaporkan
Pemerintah dalam Laporan Keuangan Pemerintah Pusat
(LKPP) tahun 2015.","Penggunaan dana SAL, penarikan pinjaman siaga
dan/atau penerbitan SBN sebagai tambahan pembiayaan
sebagaimana dimaksud pada ayat (1) tidak dilaporkan
Pemerintah dalam Laporan Keuangan Pemerintah Pusat
(LKPP) tahun 2015.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Ketentuan mengenai perkiraan defisit melampaui target
serta penggunaan dana SAL, penarikan pinjaman siaga,
dan/atau penerbitan SBN sebagai tambahan pembiayaan
sebagaimana dimaksud pada ayat (1) diatur lebih lanjut
dengan Peraturan Menteri Keuangan.","Ketentuan mengenai perkiraan defisit melampaui target
serta penggunaan dana SAL, penarikan pinjaman siaga,
dan/atau penerbitan SBN sebagai tambahan pembiayaan
diatur lebih lanjut
dengan Peraturan Menteri Keuangan.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Ketentuan mengenai perkiraan defisit melampaui target
serta penggunaan dana SAL, penarikan pinjaman siaga,
dan/atau penerbitan SBN sebagai tambahan pembiayaan
sebagaimana dimaksud pada ayat (1) diatur lebih lanjut
dengan Peraturan Menteri Keuangan.","Permohonan penanaman modal baru dalam rangka PMDN dapat diajukan oleh
Perseroan Terbatas (PT), Commanditaire Vennootschap (CV), Firma (Fa) Badan Usaha
Koperasi, BUMN, BUMD, atau Perorangan.",uu-27-2014-2.pdf,permen-38-1999-5.pdf,netral
"Ketentuan mengenai perkiraan defisit melampaui target
serta penggunaan dana SAL, penarikan pinjaman siaga,
dan/atau penerbitan SBN sebagai tambahan pembiayaan
sebagaimana dimaksud pada ayat (1) diatur lebih lanjut
dengan Peraturan Menteri Keuangan.","Ketentuan mengenai perkiraan defisit melampaui target
serta penggunaan dana SAL, penarikan pinjaman siaga,
dan/atau penerbitan SBN sebagai tambahan pembiayaan
sebagaimana dimaksud pada ayat (1) diatur lebih lanjut
dengan Peraturan Menteri Perekonomian.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Pemerintah dapat menggunakan program Kementerian
Negara/Lembaga yang bersumber dari Rupiah Murni dalam
alokasi anggaran Belanja Pemerintah Pusat untuk dapat
digunakan sebagai dasar penerbitan SBSN.","Pemerintah bisa menggunakan program Kementerian
Negara/Lembaga yang bersumber dari Rupiah Murni dalam
alokasi anggaran Belanja Pemerintah Pusat untuk
digunakan sebagai dasar penerbitan SBSN.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Pemerintah dapat menggunakan program Kementerian
Negara/Lembaga yang bersumber dari Rupiah Murni dalam
alokasi anggaran Belanja Pemerintah Pusat untuk dapat
digunakan sebagai dasar penerbitan SBSN.","Transaksi atau kejadian keuangan yang
mengakibatkan pengeluaran kas dicatat dalam Buku
Jurnal Pengeluaran Kas.",uu-27-2014-2.pdf,permen-29-2002-5.pdf,netral
"Pemerintah dapat menggunakan program Kementerian
Negara/Lembaga yang bersumber dari Rupiah Murni dalam
alokasi anggaran Belanja Pemerintah Pusat untuk dapat
digunakan sebagai dasar penerbitan SBSN.","Pemerintah dapat menggunakan program Kementerian
Negara/Lembaga yang bersumber dari Rupiah Murni dalam
alokasi anggaran Belanja Pemerintah daerah untuk dapat
digunakan sebagai dasar penerbitan SBSN.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Rincian program Kementerian Negara/Lembaga yang dapat
digunakan sebagai dasar penerbitan SBSN ditetapkan oleh
Menteri Keuangan setelah pengesahan Undang-Undang
APBN Tahun Anggaran 2015 dan penetapan Peraturan
Presiden mengenai Rincian APBN Tahun Anggaran 2015.","detail program Kementerian Negara/Lembaga yang dapat
digunakan sebagai dasar penerbitan SBSN ditetapkan oleh
Menteri Keuangan setelah pengesahan Undang-Undang
APBN Tahun Anggaran 2015 dan penetapan Peraturan
Presiden mengenai Rincian APBN Tahun Anggaran 2015.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Rincian program Kementerian Negara/Lembaga yang dapat
digunakan sebagai dasar penerbitan SBSN ditetapkan oleh
Menteri Keuangan setelah pengesahan Undang-Undang
APBN Tahun Anggaran 2015 dan penetapan Peraturan
Presiden mengenai Rincian APBN Tahun Anggaran 2015.","Subbidang Sumber Pendanaan Lingkungan mempunyai tugas melakukan penyiapan bahan koordinasi,
telaahan staf, pengkajian dan evaluasi serta penyusunan rancangan rumusan kebijakan di bidang sumber
pendanaan Lingkungan.",uu-27-2014-2.pdf,permen-9-2001-5.pdf,netral
"Rincian program Kementerian Negara/Lembaga yang dapat
digunakan sebagai dasar penerbitan SBSN ditetapkan oleh
Menteri Keuangan setelah pengesahan Undang-Undang
APBN Tahun Anggaran 2015 dan penetapan Peraturan
Presiden mengenai Rincian APBN Tahun Anggaran 2015.","Rincian program Kementerian Negara/Lembaga yang dapat
digunakan sebagai dasar penerbitan SBSN ditetapkan oleh
Menteri Perekonomian setelah pengesahan Undang-Undang
APBN Tahun Anggaran 2015 dan penetapan Peraturan
Presiden mengenai Rincian APBN Tahun Anggaran 2015.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Ketentuan lebih lanjut mengenai penggunaan program
Kementerian Negara/Lembaga sebagai dasar penerbitan
SBSN sebagaimana dimaksud pada ayat (1) diatur dengan
Peraturan Menteri Keuangan.","Ketentuan lanjut mengenai penggunaan program
Kementerian Negara/Lembaga sebagai dasar penerbitan
SBSN ) diatur dengan
Peraturan Menteri Keuangan.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Ketentuan lebih lanjut mengenai penggunaan program
Kementerian Negara/Lembaga sebagai dasar penerbitan
SBSN sebagaimana dimaksud pada ayat (1) diatur dengan
Peraturan Menteri Keuangan.","Subbagian Pengembangan Pegawai mempunyai tugas melakukan urusan perencanaan dan penyiapan
bahan penyusunan rencana dan pelaksanaan pendidikan dan pelatihan penjenjangan, teknis/fungsional,
urusan kesejahteraan, urusan disiplin dan penyiapan naskah hukuman disiplin.",uu-27-2014-2.pdf,permen-9-2001-5.pdf,netral
"Ketentuan lebih lanjut mengenai penggunaan program
Kementerian Negara/Lembaga sebagai dasar penerbitan
SBSN sebagaimana dimaksud pada ayat (1) diatur dengan
Peraturan Menteri Keuangan.","Ketentuan lebih lanjut mengenai penggunaan program
Kementerian Negara/Lembaga sebagai dasar penerbitan
SBSN sebagaimana dimaksud pada ayat (1) diatur dengan
Peraturan Menteri Perekonomian.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Dalam hal terjadi krisis pasar SBN domestik, Pemerintah
dengan persetujuan Dewan Perwakilan Rakyat diberikan
kewenangan menggunakan SAL untuk melakukan
stabilisasi pasar SBN domestik setelah memperhitungkan
kebutuhan anggaran sampai dengan akhir tahun anggaran
berjalan dan awal tahun anggaran berikutnya.","ketika krisis pasar SBN domestik, Pemerintah
dengan persetujuan Dewan Perwakilan Rakyat diberikan
kewenangan menggunakan SAL untuk melakukan
stabilisasi pasar SBN domestik setelah memperhitungkan
kebutuhan anggaran sampai dengan akhir tahun anggaran
berjalan dan awal tahun anggaran berikutnya.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Dalam hal terjadi krisis pasar SBN domestik, Pemerintah
dengan persetujuan Dewan Perwakilan Rakyat diberikan
kewenangan menggunakan SAL untuk melakukan
stabilisasi pasar SBN domestik setelah memperhitungkan
kebutuhan anggaran sampai dengan akhir tahun anggaran
berjalan dan awal tahun anggaran berikutnya.","Permohonan rekomendasi TA.01 bagi perusahaan yang Surat Keputusan (SK)
RPTK-nya dikeluarkan oleh Meninves/Kepala BKPM, diajukan kepada
Meninves/Kepala BKPM.",uu-27-2014-2.pdf,permen-38-1999-5.pdf,netral
"Dalam hal terjadi krisis pasar SBN domestik, Pemerintah
dengan persetujuan Dewan Perwakilan Rakyat diberikan
kewenangan menggunakan SAL untuk melakukan
stabilisasi pasar SBN domestik setelah memperhitungkan
kebutuhan anggaran sampai dengan akhir tahun anggaran
berjalan dan awal tahun anggaran berikutnya.","Dalam hal terjadi krisis pasar SBN domestik, Pemerintah
dengan persetujuan Dewan Perwakilan Rakyat Daerah diberikan
kewenangan menggunakan SAL untuk melakukan
stabilisasi pasar SBN domestik setelah memperhitungkan
kebutuhan anggaran sampai dengan akhir tahun anggaran
berjalan dan awal tahun anggaran berikutnya.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Persetujuan DPR sebagaimana dimaksud pada ayat (1)
adalah keputusan yang tertuang di dalam kesimpulan
Rapat Kerja Badan Anggaran DPR RI dengan Pemerintah,
yang diberikan dalam waktu tidak lebih dari 1x24 (satu kali
dua puluh empat) jam setelah usulan disampaikan
Pemerintah kepada DPR.","Persetujuan DPR 
adalah keputusan yang tecantum di dalam kesimpulan
Rapat Kerja Badan Anggaran DPR RI dengan Pemerintah,
yang diberikan dalam waktu tidak lebih dari 1x24 (satu kali
dua puluh empat) jam setelah usulan disampaikan
Pemerintah kepada DPR.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Persetujuan DPR sebagaimana dimaksud pada ayat (1)
adalah keputusan yang tertuang di dalam kesimpulan
Rapat Kerja Badan Anggaran DPR RI dengan Pemerintah,
yang diberikan dalam waktu tidak lebih dari 1x24 (satu kali
dua puluh empat) jam setelah usulan disampaikan
Pemerintah kepada DPR.","Menteri Dalam Negeri atas nama Presiden dapat
membatalkan Peraturan Daerah atau Keputusan
Kepala Daerah sebagaimana dimaksud pada Ayat",uu-27-2014-2.pdf,permen-29-2002-5.pdf,netral
"Persetujuan DPR sebagaimana dimaksud pada ayat (1)
adalah keputusan yang tertuang di dalam kesimpulan
Rapat Kerja Badan Anggaran DPR RI dengan Pemerintah,
yang diberikan dalam waktu tidak lebih dari 1x24 (satu kali
dua puluh empat) jam setelah usulan disampaikan
Pemerintah kepada DPR.","Persetujuan DPR sebagaimana dimaksud pada ayat (1)
adalah keputusan yang tertuang di dalam kesimpulan
Rapat Kerja Badan Anggaran DPR RI dengan Pemerintah,
yang diberikan dalam waktu lebih dari 1x24 (satu kali
dua puluh empat) jam setelah usulan disampaikan
Pemerintah kepada DPR.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Jumlah penggunaan SAL dalam rangka stabilisasi pasar
SBN sebagaimana dimaksud pada ayat (1) dilaporkan
Pemerintah dalam APBN Perubahan Tahun Anggaran 2015
dan/atau Laporan Keuangan Pemerintah Pusat (LKPP)
Tahun 2015.","Jumlah penggunaan SAL dalam rangka stabilisasi pasar
SBN dilaporkan
Pemerintah dalam APBN Perubahan Tahun Anggaran 2015
dan/atau Laporan Keuangan Pemerintah Pusat (LKPP)
Tahun 2015.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Jumlah penggunaan SAL dalam rangka stabilisasi pasar
SBN sebagaimana dimaksud pada ayat (1) dilaporkan
Pemerintah dalam APBN Perubahan Tahun Anggaran 2015
dan/atau Laporan Keuangan Pemerintah Pusat (LKPP)
Tahun 2015.","Utang Daerah adalah jumlah uang yang wajib dibayar
Daerah sebagai akibat penyerahan uang, barang dan
atau jasa kepada Daerah atau akibat lainnya
berdasarkan peraturan perundang-undangan yang
berlaku.",uu-27-2014-2.pdf,permen-29-2002-5.pdf,netral
"Jumlah penggunaan SAL dalam rangka stabilisasi pasar
SBN sebagaimana dimaksud pada ayat (1) dilaporkan
Pemerintah dalam APBN Perubahan Tahun Anggaran 2015
dan/atau Laporan Keuangan Pemerintah Pusat (LKPP)
Tahun 2015.","Jumlah penggunaan SAL dalam rangka stabilisasi pasar
SBN tidak dilaporkan
Pemerintah dalam APBN Perubahan Tahun Anggaran 2015
dan/atau Laporan Keuangan Pemerintah Pusat (LKPP)
Tahun 2015.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Dalam hal realisasi penerimaan negara tidak cukup untuk
memenuhi kebutuhan pengeluaran negara pada saat
tertentu, kekurangannya dapat dipenuhi dari dana SAL,
penerbitan SBN, atau penyesuaian Belanja Negara.","Dalam hal realisasi penerimaan negara tidak cukup untuk
memenuhi kebutuhan pengeluaran negara pada saat
tertentu, kekurangannya ditutup dari dana SAL,
penerbitan SBN, atau penyesuaian Belanja Negara.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
"Dalam hal realisasi penerimaan negara tidak cukup untuk
memenuhi kebutuhan pengeluaran negara pada saat
tertentu, kekurangannya dapat dipenuhi dari dana SAL,
penerbitan SBN, atau penyesuaian Belanja Negara.","Dalam rangka menyiapkan Rancangan APBD,
Pemerintah Daerah bersama-sama DPRD menyusun
Arah dan Kebijakan Umum APBD.",uu-27-2014-2.pdf,permen-29-2002-5.pdf,netral
"Dalam hal realisasi penerimaan negara tidak cukup untuk
memenuhi kebutuhan pengeluaran negara pada saat
tertentu, kekurangannya dapat dipenuhi dari dana SAL,
penerbitan SBN, atau penyesuaian Belanja Negara.","Dalam hal realisasi penerimaan negara tidak cukup untuk
memenuhi kebutuhan pengeluaran negara pada saat
tertentu, kekurangannya dapat dipenuhi dari 
penerbitan SBN, atau penyesuaian Belanja Negara.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,kontradiksi
"Pemerintah dapat menerbitkan SBN untuk membiayai
kebutuhan pengelolaan kas bagi pelaksanaan APBN,
apabila dana tunai pengelolaan kas tidak cukup tersedia
untuk memenuhi kebutuhan pengeluaran negara di awal
tahun.","Pemerintah dapat menerbitkan SBN untuk membiayai
kebutuhan pengelolaan kas bagi pelaksanaan APBN,
jika dana tunai pengelolaan kas tidak cukup tersedia
untuk memenuhi kebutuhan pengeluaran negara di awal
tahun.",uu-27-2014-2.pdf,uu-27-2014-2.pdf,selaras
